run,step,loss,gradient_norm,learning_rate
Post-Norm · 120-step warmup,23,4.030875205993652,0.6071959137916565,0.00038333333333333334
Post-Norm · 120-step warmup,24,4.026226997375488,1.267375111579895,0.0004
Post-Norm · 120-step warmup,25,4.011744499206543,0.5911715030670166,0.0004166666666666667
Post-Norm · 120-step warmup,26,3.985482692718506,0.6653351783752441,0.00043333333333333337
Post-Norm · 120-step warmup,27,3.9847164154052734,0.6098616123199463,0.00045000000000000004
Post-Norm · 120-step warmup,28,3.9714181423187256,0.7664620876312256,0.00046666666666666666
Post-Norm · 120-step warmup,29,3.9472899436950684,0.6842513680458069,0.00048333333333333334
Post-Norm · 120-step warmup,30,3.9246459007263184,0.7315163016319275,0.0005
Post-Norm · 120-step warmup,31,3.910839557647705,0.7023029923439026,0.0005166666666666667
Post-Norm · 120-step warmup,32,3.906665563583374,1.22346830368042,0.0005333333333333334
Post-Norm · 120-step warmup,33,3.8749568462371826,1.0767945051193237,0.00055
Post-Norm · 120-step warmup,34,3.84329891204834,0.8727594017982483,0.0005666666666666667
Post-Norm · 120-step warmup,35,3.8652334213256836,1.5038057565689087,0.0005833333333333334
Post-Norm · 120-step warmup,36,3.8242721557617188,1.4012179374694824,0.0006
Post-Norm · 120-step warmup,37,3.7972371578216553,1.044984221458435,0.0006166666666666667
Post-Norm · 120-step warmup,38,3.7944159507751465,1.8680298328399658,0.0006333333333333333
Post-Norm · 120-step warmup,39,3.8141772747039795,1.09945809841156,0.0006500000000000001
Post-Norm · 120-step warmup,40,3.7572076320648193,1.2770707607269287,0.0006666666666666666
Post-Norm · 120-step warmup,41,3.738962173461914,2.216693162918091,0.0006833333333333333
Post-Norm · 120-step warmup,42,3.6709256172180176,1.3312411308288574,0.0007
Post-Norm · 120-step warmup,43,3.6559276580810547,1.3684536218643188,0.0007166666666666667
Post-Norm · 120-step warmup,44,3.5939974784851074,1.0996267795562744,0.0007333333333333333
Post-Norm · 120-step warmup,45,3.6126668453216553,1.4769195318222046,0.00075
Post-Norm · 120-step warmup,46,3.579348564147949,1.2875359058380127,0.0007666666666666667
Post-Norm · 120-step warmup,47,3.501739978790283,2.641653299331665,0.0007833333333333334
Post-Norm · 120-step warmup,48,3.4687838554382324,1.3434172868728638,0.0008
Post-Norm · 120-step warmup,49,3.4713268280029297,2.58109188079834,0.0008166666666666667
Post-Norm · 120-step warmup,50,3.4573264122009277,2.30033278465271,0.0008333333333333334
Post-Norm · 120-step warmup,51,3.4296913146972656,2.3916351795196533,0.00085
Post-Norm · 120-step warmup,52,3.373476982116699,1.580102801322937,0.0008666666666666667
Post-Norm · 120-step warmup,53,3.346874952316284,1.7824370861053467,0.0008833333333333333
Post-Norm · 120-step warmup,54,3.3042759895324707,1.3386335372924805,0.0009000000000000001
Post-Norm · 120-step warmup,55,3.2833943367004395,1.5441927909851074,0.0009166666666666666
Post-Norm · 120-step warmup,56,3.246767520904541,1.555158019065857,0.0009333333333333333
Post-Norm · 120-step warmup,57,3.2139840126037598,2.0918617248535156,0.00095
Post-Norm · 120-step warmup,58,3.233116626739502,2.5194790363311768,0.0009666666666666667
Post-Norm · 120-step warmup,59,3.1545627117156982,1.4873242378234863,0.0009833333333333332
Post-Norm · 120-step warmup,60,3.1439054012298584,2.5649876594543457,0.001
Post-Norm · 120-step warmup,61,3.1038832664489746,1.2564526796340942,0.0010166666666666666
Post-Norm · 120-step warmup,62,3.0745275020599365,1.5602147579193115,0.0010333333333333334
Post-Norm · 120-step warmup,63,3.033565044403076,1.2323157787322998,0.0010500000000000002
Post-Norm · 120-step warmup,64,3.0236480236053467,1.0516453981399536,0.0010666666666666667
Post-Norm · 120-step warmup,65,2.9720020294189453,0.85222989320755,0.0010833333333333333
Post-Norm · 120-step warmup,66,2.94293475151062,0.8586280345916748,0.0011
Post-Norm · 120-step warmup,67,2.9273462295532227,0.9487044811248779,0.0011166666666666666
Post-Norm · 120-step warmup,68,2.910804271697998,1.928572177886963,0.0011333333333333334
Post-Norm · 120-step warmup,69,2.8546266555786133,1.20847749710083,0.00115
Post-Norm · 120-step warmup,70,2.8452587127685547,1.4955734014511108,0.0011666666666666668
Post-Norm · 120-step warmup,71,2.7998714447021484,0.8550368547439575,0.0011833333333333333
Post-Norm · 120-step warmup,72,2.821627140045166,2.2660775184631348,0.0012
Post-Norm · 120-step warmup,73,2.7410407066345215,0.9993218779563904,0.0012166666666666667
Post-Norm · 120-step warmup,74,2.713721752166748,1.3569636344909668,0.0012333333333333335
Post-Norm · 120-step warmup,75,2.686291456222534,1.5571651458740234,0.00125
Post-Norm · 120-step warmup,76,2.6262311935424805,0.8560487031936646,0.0012666666666666666
Post-Norm · 120-step warmup,77,2.61814546585083,1.6046981811523438,0.0012833333333333334
Post-Norm · 120-step warmup,78,2.561312675476074,1.1538773775100708,0.0013000000000000002
Post-Norm · 120-step warmup,79,2.5291495323181152,1.2386584281921387,0.0013166666666666667
Post-Norm · 120-step warmup,80,2.464085340499878,0.9671767950057983,0.0013333333333333333
Post-Norm · 120-step warmup,81,2.4537291526794434,1.123876690864563,0.00135
Post-Norm · 120-step warmup,82,2.416867971420288,1.249900221824646,0.0013666666666666666
Post-Norm · 120-step warmup,83,2.3615236282348633,1.0115253925323486,0.0013833333333333334
Post-Norm · 120-step warmup,84,2.3119454383850098,1.1688810586929321,0.0014
Post-Norm · 120-step warmup,85,2.2643110752105713,1.0425668954849243,0.0014166666666666668
Post-Norm · 120-step warmup,86,2.2127602100372314,1.0173145532608032,0.0014333333333333333
Post-Norm · 120-step warmup,87,2.1870434284210205,1.279044270515442,0.00145
Post-Norm · 120-step warmup,88,2.1336026191711426,1.2299320697784424,0.0014666666666666667
Post-Norm · 120-step warmup,89,2.0892012119293213,1.3653050661087036,0.0014833333333333335
Post-Norm · 120-step warmup,90,2.030458688735962,0.9974145889282227,0.0015
Post-Norm · 120-step warmup,91,1.9884815216064453,1.1224722862243652,0.0015166666666666666
Post-Norm · 120-step warmup,92,1.9325469732284546,1.1986548900604248,0.0015333333333333334
Post-Norm · 120-step warmup,93,1.9113595485687256,1.3245826959609985,0.0015500000000000002
Post-Norm · 120-step warmup,94,1.8800253868103027,1.917635440826416,0.0015666666666666667
Post-Norm · 120-step warmup,95,1.8382376432418823,1.7753846645355225,0.0015833333333333333
Post-Norm · 120-step warmup,96,1.7591700553894043,1.109324336051941,0.0016
Post-Norm · 120-step warmup,97,1.7173683643341064,1.2518113851547241,0.0016166666666666666
Post-Norm · 120-step warmup,98,1.6725977659225464,1.3657112121582031,0.0016333333333333334
Post-Norm · 120-step warmup,99,1.6268730163574219,1.8278714418411255,0.00165
Post-Norm · 120-step warmup,100,1.5521152019500732,1.5784177780151367,0.0016666666666666668
Post-Norm · 120-step warmup,101,1.5474574565887451,1.5432543754577637,0.0016833333333333333
Post-Norm · 120-step warmup,102,1.5087993144989014,1.954383134841919,0.0017
Post-Norm · 120-step warmup,103,1.4373624324798584,1.8458976745605469,0.0017166666666666667
Post-Norm · 120-step warmup,104,1.4587210416793823,2.7593114376068115,0.0017333333333333335
Post-Norm · 120-step warmup,105,1.3617916107177734,1.8819185495376587,0.00175
Post-Norm · 120-step warmup,106,1.3422902822494507,2.0334701538085938,0.0017666666666666666
Post-Norm · 120-step warmup,107,1.2464041709899902,1.2343727350234985,0.0017833333333333334
Post-Norm · 120-step warmup,108,1.2571532726287842,1.8524813652038574,0.0018000000000000002
Post-Norm · 120-step warmup,109,1.1604609489440918,1.494389295578003,0.0018166666666666667
Post-Norm · 120-step warmup,110,1.0999635457992554,1.2614398002624512,0.0018333333333333333
Post-Norm · 120-step warmup,111,1.0737757682800293,1.3926104307174683,0.00185
Post-Norm · 120-step warmup,112,1.0091221332550049,1.2102046012878418,0.0018666666666666666
Post-Norm · 120-step warmup,113,0.9681500196456909,1.3226011991500854,0.0018833333333333334
Post-Norm · 120-step warmup,114,0.9060407876968384,1.131754994392395,0.0019
Post-Norm · 120-step warmup,115,0.8731124401092529,1.4039433002471924,0.0019166666666666668
Post-Norm · 120-step warmup,116,0.8388783931732178,1.6589617729187012,0.0019333333333333333
Post-Norm · 120-step warmup,117,0.7890795469284058,1.3332037925720215,0.00195
Post-Norm · 120-step warmup,118,0.7557884454727173,1.4295681715011597,0.0019666666666666665
Post-Norm · 120-step warmup,119,0.7255672812461853,1.5235626697540283,0.0019833333333333335
Post-Norm · 120-step warmup,120,0.657768964767456,1.4776684045791626,0.002
Post-Norm · 120-step warmup,121,0.6616652011871338,1.7178527116775513,0.002
Post-Norm · 120-step warmup,122,0.6003365516662598,1.6982645988464355,0.002
Post-Norm · 120-step warmup,123,0.5608368515968323,1.570255994796753,0.002
Post-Norm · 120-step warmup,124,0.525241494178772,1.3426756858825684,0.002
Post-Norm · 120-step warmup,125,0.48831993341445923,1.100350260734558,0.002
Post-Norm · 120-step warmup,126,0.46349036693573,1.1099482774734497,0.002
Post-Norm · 120-step warmup,127,0.4450494945049286,1.1223843097686768,0.002
Post-Norm · 120-step warmup,128,0.4361926019191742,1.19444739818573,0.002
Post-Norm · 120-step warmup,129,0.3849748969078064,0.9972675442695618,0.002
Post-Norm · 120-step warmup,130,0.3668068051338196,1.0095404386520386,0.002
Post-Norm · 120-step warmup,131,0.3321170508861542,0.8189505338668823,0.002
Post-Norm · 120-step warmup,132,0.32056111097335815,0.8065720796585083,0.002
Post-Norm · 120-step warmup,133,0.2938951253890991,0.9630719423294067,0.002
Post-Norm · 120-step warmup,134,0.25658369064331055,0.6085975170135498,0.002
Post-Norm · 120-step warmup,135,0.2586364150047302,0.9537092447280884,0.002
Post-Norm · 120-step warmup,136,0.23124971985816956,0.6819875240325928,0.002
Post-Norm · 120-step warmup,137,0.20967154204845428,0.5331358909606934,0.002
Post-Norm · 120-step warmup,138,0.19445392489433289,0.624318540096283,0.002
Post-Norm · 120-step warmup,139,0.1810043752193451,0.5224148631095886,0.002
Post-Norm · 120-step warmup,140,0.1785585731267929,0.5949841737747192,0.002
Post-Norm · 120-step warmup,141,0.1538931131362915,0.4291861057281494,0.002
Post-Norm · 120-step warmup,142,0.14835505187511444,0.5215854644775391,0.002
Post-Norm · 120-step warmup,143,0.1448465883731842,0.5327885150909424,0.002
Post-Norm · 120-step warmup,144,0.12137489020824432,0.3947024941444397,0.002
Post-Norm · 120-step warmup,145,0.11604436486959457,0.3821466267108917,0.002
Post-Norm · 120-step warmup,146,0.11042790114879608,0.3990253210067749,0.002
Post-Norm · 120-step warmup,147,0.10151368379592896,0.3402472138404846,0.002
Post-Norm · 120-step warmup,148,0.09828580915927887,0.34660840034484863,0.002
Post-Norm · 120-step warmup,149,0.08735309541225433,0.31210532784461975,0.002
Post-Norm · 120-step warmup,150,0.08239459246397018,0.2513589859008789,0.002
Post-Norm · 120-step warmup,151,0.07741667330265045,0.27264878153800964,0.002
Post-Norm · 120-step warmup,152,0.07611191272735596,0.33630698919296265,0.002
Post-Norm · 120-step warmup,153,0.07030992209911346,0.2474738210439682,0.002
Post-Norm · 120-step warmup,154,0.06168688088655472,0.26175662875175476,0.002
Post-Norm · 120-step warmup,155,0.05788826197385788,0.1685781329870224,0.002
Post-Norm · 120-step warmup,156,0.05703316256403923,0.2425065040588379,0.002
Post-Norm · 120-step warmup,157,0.051788657903671265,0.1878049224615097,0.002
Post-Norm · 120-step warmup,158,0.05041975900530815,0.20405080914497375,0.002
Post-Norm · 120-step warmup,159,0.04646027833223343,0.16254210472106934,0.002
Post-Norm · 120-step warmup,160,0.04357634112238884,0.14577512443065643,0.002
Post-Norm · 120-step warmup,161,0.04212401434779167,0.17130771279335022,0.002
Post-Norm · 120-step warmup,162,0.03877507522702217,0.125209242105484,0.002
Post-Norm · 120-step warmup,163,0.03716550022363663,0.17437997460365295,0.002
Post-Norm · 120-step warmup,164,0.036195941269397736,0.1699221432209015,0.002
Post-Norm · 120-step warmup,165,0.03203124180436134,0.10966190695762634,0.002
Post-Norm · 120-step warmup,166,0.03135683760046959,0.12199672311544418,0.002
Post-Norm · 120-step warmup,167,0.030471988022327423,0.1258673369884491,0.002
Post-Norm · 120-step warmup,168,0.027646653354167938,0.08706867694854736,0.002
Post-Norm · 120-step warmup,169,0.026199309155344963,0.07892793416976929,0.002
Post-Norm · 120-step warmup,170,0.027255471795797348,0.14762966334819794,0.002
Post-Norm · 120-step warmup,171,0.026621587574481964,0.15790338814258575,0.002
Post-Norm · 120-step warmup,172,0.024373557418584824,0.11504916846752167,0.002
Post-Norm · 120-step warmup,173,0.023276638239622116,0.08257929980754852,0.002
Post-Norm · 120-step warmup,174,0.023531075567007065,0.20712901651859283,0.002
Post-Norm · 120-step warmup,175,0.020475298166275024,0.07349926233291626,0.002
Post-Norm · 120-step warmup,176,0.020158175379037857,0.07557223737239838,0.002
Post-Norm · 120-step warmup,177,0.019330142065882683,0.06599587202072144,0.002
Post-Norm · 120-step warmup,178,0.018301840871572495,0.06534824520349503,0.002
Post-Norm · 120-step warmup,179,0.01799258217215538,0.0620117224752903,0.002
Post-Norm · 120-step warmup,180,0.017379339784383774,0.06988082081079483,0.002
